id,url,t,epoch,hashtag_profile,keyword_profile,tag_profile,score
cdbb3b1fdd4cd9149bb387ae774c9c70,https://www.washingtonpost.com/news/dr-gridlock/wp/2015/09/17/a-smartrip-card-with-pope-francis-memorabilia/,2015-09-17T12:00:23+00:00,1442491223.0,"{'#pope': 0.40816326530612246, '#cuba': 0.33163265306122447, '#news': 0.260204081632653}","{'card': 0.2, 'incentive': 0.2, 'memorabilia': 0.2, 'pope_francis': 0.2, 'smartrip': 0.2}","{'#pope': 0.30612244897959184, '#cuba': 0.24872448979591835, '#news': 0.19515306122448978, 'card': 0.05, 'incentive': 0.05, 'memorabilia': 0.05, 'pope_francis': 0.05, 'smartrip': 0.05}",0.004997637034632523
abf262cbdcf6cdb8f9afb0226d9fa046,https://www.washingtonpost.com/news/post-politics/wp/2015/09/23/pope-francis-wades-into-u-s-politics/,2015-09-23T15:06:40+00:00,1443020800.0,"{'#popeindc': 0.5027624309392266, '#popeinus': 0.4972375690607735}","{'politics': 0.2, 'pope_francis': 0.2, 'soil': 0.2, 'us': 0.2, 'words': 0.2}","{'#popeindc': 0.3770718232044199, '#popeinus': 0.3729281767955801, 'politics': 0.05, 'pope_francis': 0.05, 'soil': 0.05, 'us': 0.05, 'words': 0.05}",0.004983777185409699
bf3567b5ce40355e1ed5e9e04baf1a16,https://www.washingtonpost.com/news/the-fix/wp/2015/06/18/with-his-encyclical-pope-francis-showed-as-deep-an-understanding-of-politics-as-of-climate-change/,2015-09-23T14:44:19+00:00,1443019459.0,{'#popeindc': 1.0},"{'june': 0.2, 'politician': 0.2, 'pope_francis': 0.2, 'post': 0.2, 'white_house': 0.2}","{'#popeindc': 0.75, 'june': 0.05, 'politician': 0.05, 'pope_francis': 0.05, 'post': 0.05, 'white_house': 0.05}",0.004953995155741003
82262a74-6139-11e5-8e9e-dce8a2a2a679,https://www.washingtonpost.com/local/pope-francis-arrives-in-the-us-for-a-new-encounter/2015/09/22/82262a74-6139-11e5-8e9e-dce8a2a2a679_story.html,2015-09-23T00:59:03+00:00,1442969943.0,"{'#popeinus': 0.3553113553113553, '#popeindc': 0.3443223443223443, '#news': 0.30036630036630035}","{'encounter': 0.2, 'pope_francis': 0.2, 'tuesday': 0.2, 'us': 0.2, 'washington': 0.2}","{'#popeinus': 0.2664835164835165, '#popeindc': 0.2582417582417582, '#news': 0.22527472527472525, 'encounter': 0.05, 'pope_francis': 0.05, 'tuesday': 0.05, 'us': 0.05, 'washington': 0.05}",0.0048535719433372045
30001198-6075-11e5-8e9e-dce8a2a2a679,https://www.washingtonpost.com/opinions/deferring-to-the-castros/2015/09/21/30001198-6075-11e5-8e9e-dce8a2a2a679_story.html,2015-09-21T23:18:17+00:00,1442877497.0,"{'#cuba': 0.40178571428571425, '#popeindc': 0.31249999999999994, '#popefrancis': 0.2857142857142857}","{'castros': 0.25, 'cuba': 0.25, 'pope_francis': 0.25, 'president_obama': 0.25}","{'#cuba': 0.3013392857142857, '#popeindc': 0.23437499999999994, '#popefrancis': 0.21428571428571427, 'castros': 0.0625, 'cuba': 0.0625, 'pope_francis': 0.0625, 'president_obama': 0.0625}",0.0048438201104001035
03bd63bbdd5e359f78625b5b91161549,https://www.washingtonpost.com/news/acts-of-faith/wp/2015/09/25/why-the-school-pope-francis-will-visit-in-harlem-is-so-unusual/,2015-09-25T18:08:30+00:00,1443204510.0,"{'#popeinnyc': 0.38934426229508196, '#popeinus': 0.3401639344262295, '#news': 0.27049180327868855}","{'east_harlem': 0.2, 'pope_francis': 0.2, 'school': 0.2, 'york_pope_francis': 0.2}","{'#popeinnyc': 0.29200819672131145, '#popeinus': 0.2551229508196721, '#news': 0.20286885245901642, 'east_harlem': 0.05, 'pope_francis': 0.05, 'school': 0.05, 'york_pope_francis': 0.05}",0.004832681780351172
5d35dffce83496c9d9bf18256af2bf3d,https://www.washingtonpost.com/news/post-politics/wp/2015/09/22/how-bernie-sanders-greeted-pope-francis/,2015-09-22T22:10:24+00:00,1442959824.0,{'#popeindc': 1.0},"{'bernie_sanders': 0.2, 'foot': 0.2, 'minute': 0.2, 'pope_francis': 0.2, 'sen_bernard_sanders': 0.2}","{'#popeindc': 0.75, 'bernie_sanders': 0.05, 'foot': 0.05, 'minute': 0.05, 'pope_francis': 0.05, 'sen_bernard_sanders': 0.05}",0.004791241292145524
bcaec94f4278cd2ca85eb7d4b17b4bf6,https://www.washingtonpost.com/news/dr-gridlock/wp/2015/09/21/if-youre-here-to-see-pope-francis-read-this/,2015-09-21T12:00:08+00:00,1442836808.0,"{'#popeindc': 0.36194029850746273, '#pope': 0.35447761194029853, '#popeinus': 0.28358208955223885}","{'place': 0.25, 'pope_francis': 0.25, 'washington': 0.25, 'week': 0.25}","{'#popeindc': 0.27145522388059706, '#pope': 0.2658582089552239, '#popeinus': 0.21268656716417914, 'place': 0.0625, 'pope_francis': 0.0625, 'washington': 0.0625, 'week': 0.0625}",0.004782586313129734
0762e80c-620d-11e5-9757-e49273f05f65,https://www.washingtonpost.com/local/social-issues/transcript-obamas-speech-during-a-visit-from-pope-francis/2015/09/23/0762e80c-620d-11e5-9757-e49273f05f65_story.html,2015-09-23T16:18:21+00:00,1443025101.0,"{'#popeinus': 0.5053763440860215, '#popeindc': 0.49462365591397855}","{'pope_francis': 0.2, 'president_obama': 0.2, 'speech': 0.2, 'transcript': 0.2, 'white_house': 0.2}","{'#popeinus': 0.3790322580645161, '#popeindc': 0.37096774193548393, 'pope_francis': 0.05, 'president_obama': 0.05, 'speech': 0.05, 'transcript': 0.05, 'white_house': 0.05}",0.0047676862069308745
07eb60d8-5cb3-11e5-8e9e-dce8a2a2a679,https://www.washingtonpost.com/politics/pope-francis-president-xi-and-the-ambassador-of-handshakes/2015/09/17/07eb60d8-5cb3-11e5-8e9e-dce8a2a2a679_story.html,2015-09-17T16:40:00+00:00,1442508000.0,"{'#pope': 0.5238095238095238, '#world': 0.47619047619047616}","{'ambassador': 0.2, 'joint_base_andrews': 0.2, 'peter_selfridge': 0.2, 'pope_francis': 0.2, 'president_xi': 0.2}","{'#pope': 0.3928571428571429, '#world': 0.3571428571428571, 'ambassador': 0.05, 'joint_base_andrews': 0.05, 'peter_selfridge': 0.05, 'pope_francis': 0.05, 'president_xi': 0.05}",0.004748270125469721
904b4590049f3ae1b08180f27e12a4c1,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2015/09/24/pope-francis-is-partly-right-about-immigration/,2015-09-24T19:25:25+00:00,1443122725.0,"{'#popeindc': 0.38775510204081626, '#immigration': 0.32653061224489793, '#popeinphilly': 0.2857142857142857}","{'immigration': 0.25, 'issues': 0.25, 'pope_francis': 0.25, 'time': 0.25}","{'#popeindc': 0.2908163265306122, '#immigration': 0.24489795918367346, '#popeinphilly': 0.21428571428571427, 'immigration': 0.0625, 'issues': 0.0625, 'pope_francis': 0.0625, 'time': 0.0625}",0.004732029363123752
86dbdb8bfa1224ac972d453084f38c87,https://www.washingtonpost.com/news/acts-of-faith/wp/2015/09/24/live-video-pope-francis-to-address-congress/,2015-09-24T13:16:48+00:00,1443100608.0,"{'#popeindc': 0.5136612021857923, '#popeinus': 0.48633879781420764}","{'congress': 0.2, 'pope_francis': 0.2, 'time': 0.2, 'watch': 0.2}","{'#popeindc': 0.3852459016393442, '#popeinus': 0.36475409836065575, 'congress': 0.05, 'pope_francis': 0.05, 'time': 0.05, 'watch': 0.05}",0.004712573586972475
e726e4864653afab68e455768848f29d,https://www.washingtonpost.com/news/acts-of-faith/wp/2015/09/25/live-video-pope-francis-to-address-u-n/,2015-09-25T12:23:00+00:00,1443183780.0,"{'#popeinnyc': 0.15624999999999997, '#popeindc': 0.15296052631578946, '#pope': 0.1332236842105263, '#popeinus': 0.12335526315789472, '#popeinphilly': 0.11677631578947366, '#world': 0.11513157894736839, '#unga': 0.11513157894736839, '#popefrancis': 0.08717105263157894}","{'pope_francis': 0.2, 'speech': 0.2, 'un': 0.2, 'un_general_assembly': 0.2, 'world': 0.2}","{'#popeinnyc': 0.11718749999999997, '#popeindc': 0.11472039473684209, '#pope': 0.09991776315789472, '#popeinus': 0.09251644736842105, '#popeinphilly': 0.08758223684210524, '#world': 0.0863486842105263, '#unga': 0.0863486842105263, '#popefrancis': 0.06537828947368421, 'pope_francis': 0.05, 'speech': 0.05, 'un': 0.05, 'un_general_assembly': 0.05, 'world': 0.05}",0.004685330736997871
4eaf0a369d8adfa8a5d2d4b983b39aa7,https://www.washingtonpost.com/news/energy-environment/wp/2015/09/23/pope-francis-and-the-case-for-optimism-about-climate-change/,2015-09-23T16:52:58+00:00,1443027178.0,"{'#popeindc': 0.5307692307692308, '#popeinus': 0.4692307692307693}","{'case': 0.2, 'change': 0.2, 'climate': 0.2, 'optimism': 0.2, 'pope_francis': 0.2}","{'#popeindc': 0.3980769230769231, '#popeinus': 0.35192307692307695, 'case': 0.05, 'change': 0.05, 'climate': 0.05, 'optimism': 0.05, 'pope_francis': 0.05}",0.004663210038617978
8ccc3b1fbdc3b6ae2c94255aafa20769,https://www.washingtonpost.com/blogs/plum-line/wp/2015/09/24/pope-francis-issues-a-moral-challenge-to-trumpism/,2015-09-24T19:00:02+00:00,1443121202.0,{'#popeindc': 1.0},"{'challenge': 0.2, 'issues': 0.2, 'pope_francis': 0.2, 'speech': 0.2, 'trumpism': 0.2}","{'#popeindc': 0.75, 'challenge': 0.05, 'issues': 0.05, 'pope_francis': 0.05, 'speech': 0.05, 'trumpism': 0.05}",0.004642037403095122
a3cf2372-57cc-11e5-8bb1-b488d231bba2,https://www.washingtonpost.com/local/social-issues/why-is-pope-franciss-popularity-so-transcendent/2015/09/15/a3cf2372-57cc-11e5-8bb1-b488d231bba2_story.html,2015-09-15T22:46:05+00:00,1442357165.0,"{'#pope': 0.5595238095238095, '#news': 0.44047619047619047}","{'everyone': 0.2, 'papacy': 0.2, 'piece': 0.2, 'pope_francis': 0.2, 'st_peter': 0.2}","{'#pope': 0.41964285714285715, '#news': 0.33035714285714285, 'everyone': 0.05, 'papacy': 0.05, 'piece': 0.05, 'pope_francis': 0.05, 'st_peter': 0.05}",0.004630584332567718
8501fdb45f6dbc60bb1936aa02a36f64,https://www.washingtonpost.com/blogs/post-partisan/wp/2015/09/24/the-insiders-republicans-shouldnt-pick-a-fight-with-pope-francis/,2015-09-24T21:18:45+00:00,1443129525.0,"{'#pope': 0.18725868725868727, '#popeinphilly': 0.1833976833976834, '#popeinnyc': 0.17374517374517376, '#popeinus': 0.17374517374517376, '#popeindc': 0.17374517374517376, '#popefrancis': 0.10810810810810813}","{'fight': 0.25, 'insiders': 0.25, 'left': 0.25, 'pope_francis': 0.25}","{'#pope': 0.14044401544401547, '#popeinphilly': 0.13754826254826255, '#popeinnyc': 0.13030888030888033, '#popeinus': 0.13030888030888033, '#popeindc': 0.13030888030888033, '#popefrancis': 0.0810810810810811, 'fight': 0.0625, 'insiders': 0.0625, 'left': 0.0625, 'pope_francis': 0.0625}",0.004618374501980199
971b0a9e-6260-11e5-b38e-06883aacba64,https://www.washingtonpost.com/local/pope-francis-to-address-divided-congress-in-washington-on-thursday/2015/09/23/971b0a9e-6260-11e5-b38e-06883aacba64_story.html,2015-09-24T03:44:00+00:00,1443066240.0,"{'#popeindc': 0.5026737967914437, '#popeinus': 0.49732620320855614}","{'address': 0.2, 'congress': 0.2, 'history': 0.2, 'immigrants': 0.2, 'pope_francis': 0.2}","{'#popeindc': 0.37700534759358284, '#popeinus': 0.3729946524064171, 'address': 0.05, 'congress': 0.05, 'history': 0.05, 'immigrants': 0.05, 'pope_francis': 0.05}",0.004603722807713085
a11a35ad0d081d65e30ecc380cc5fb57,https://www.washingtonpost.com/news/powerpost/wp/2015/09/30/congressman-raises-money-off-boycotting-pope-francis/,2015-09-30T16:01:43+00:00,1443628903.0,"{'#pope': 0.2755417956656347, '#usa': 0.19504643962848298, '#news': 0.18885448916408668, '#popefrancis': 0.18575851393188855, '#kimdavis': 0.15479876160990713}","{'capitol_hill': 0.2, 'congressman': 0.2, 'money': 0.2, 'pope_francis': 0.2, 'rep_paul_gosar': 0.2}","{'#pope': 0.206656346749226, '#usa': 0.14628482972136223, '#news': 0.141640866873065, '#popefrancis': 0.1393188854489164, '#kimdavis': 0.11609907120743035, 'capitol_hill': 0.05, 'congressman': 0.05, 'money': 0.05, 'pope_francis': 0.05, 'rep_paul_gosar': 0.05}",0.004603323043769316
8e1faa4c-6488-11e5-b38e-06883aacba64,https://www.washingtonpost.com/lifestyle/style/2015/09/26/8e1faa4c-6488-11e5-b38e-06883aacba64_story.html,2015-09-26T21:37:00+00:00,1443303420.0,{'#popeinphilly': 1.0},"{'ellis_island': 0.2, 'immigrants': 0.2, 'pope_francis': 0.2, 'traditions': 0.2, 'york_harbor': 0.2}","{'#popeinphilly': 0.75, 'ellis_island': 0.05, 'immigrants': 0.05, 'pope_francis': 0.05, 'traditions': 0.05, 'york_harbor': 0.05}",0.0046005462081240255
f618895639d6a31c91b0e19335e315bd,https://www.washingtonpost.com/news/acts-of-faith/wp/2015/09/25/stephen-colberts-special-message-for-pope-francis-video/,2015-09-25T11:31:13+00:00,1443180673.0,"{'#pope': 0.19246031746031744, '#popeindc': 0.18253968253968256, '#popeinphilly': 0.18055555555555555, '#popeinus': 0.16865079365079363, '#popeinnyc': 0.16865079365079363, '#news': 0.10714285714285715}","{'late_show': 0.2, 'message': 0.2, 'pope_francis': 0.2, 'stephen_colbert': 0.2, 'us': 0.2}","{'#pope': 0.14434523809523808, '#popeindc': 0.13690476190476192, '#popeinphilly': 0.13541666666666666, '#popeinus': 0.12648809523809523, '#popeinnyc': 0.12648809523809523, '#news': 0.08035714285714286, 'late_show': 0.05, 'message': 0.05, 'pope_francis': 0.05, 'stephen_colbert': 0.05, 'us': 0.05}",0.004589465755494242
45664f8194b6575370cefbc86bcd91c4,https://www.washingtonpost.com/news/answer-sheet/wp/2015/09/22/pope-francis-it-turns-out-was-a-little-devil-as-a-schoolboy/,2015-09-22T22:48:46+00:00,1442962126.0,"{'#pope': 0.2601156069364162, '#popeinus': 0.21676300578034685, '#popefrancis': 0.18208092485549135, '#popeindc': 0.17052023121387286, '#popeinnyc': 0.17052023121387286}","{'devil': 0.25, 'pope_francis': 0.25, 'schoolboy': 0.25, 'version': 0.25}","{'#pope': 0.19508670520231217, '#popeinus': 0.16257225433526012, '#popefrancis': 0.13656069364161852, '#popeindc': 0.12789017341040465, '#popeinnyc': 0.12789017341040465, 'devil': 0.0625, 'pope_francis': 0.0625, 'schoolboy': 0.0625, 'version': 0.0625}",0.004585972622763286
f54b065a-62dd-11e5-b38e-06883aacba64,https://www.washingtonpost.com/politics/pope-francis-at-congress-a-spiritual-leaders-advice-to-politicians/2015/09/24/f54b065a-62dd-11e5-b38e-06883aacba64_story.html,2015-09-24T17:31:02+00:00,1443115862.0,"{'#popeindc': 0.5882352941176471, '#popeinus': 0.4117647058823529}","{'advice': 0.2, 'congress': 0.2, 'leader': 0.2, 'politicians': 0.2, 'pope_francis': 0.2}","{'#popeindc': 0.4411764705882353, '#popeinus': 0.3088235294117647, 'advice': 0.05, 'congress': 0.05, 'leader': 0.05, 'politicians': 0.05, 'pope_francis': 0.05}",0.004542788385234686
d276024e-621d-11e5-8e9e-dce8a2a2a679,https://www.washingtonpost.com/opinions/a-threat-to-the-current-economic-order/2015/09/23/d276024e-621d-11e5-8e9e-dce8a2a2a679_story.html,2015-09-23T23:44:00+00:00,1443051840.0,{'#popeindc': 1.0},"{'congress_thursday': 0.2, 'conservatives': 0.2, 'order': 0.2, 'pope_francis': 0.2, 'threat': 0.2}","{'#popeindc': 0.75, 'congress_thursday': 0.05, 'conservatives': 0.05, 'order': 0.05, 'pope_francis': 0.05, 'threat': 0.05}",0.00453421510045212
fb72a13f3a4951b7a556b493d4db39f8,https://www.washingtonpost.com/news/powerpost/wp/2015/09/23/should-pope-francis-receive-the-nobel-peace-prize/,2015-09-23T17:53:15+00:00,1443030795.0,"{'#popeindc': 0.5514705882352942, '#congress': 0.4485294117647059}","{'congress': 0.25, 'francis': 0.25, 'member': 0.25, 'nobel_peace_prize': 0.25}","{'#popeindc': 0.4136029411764706, '#congress': 0.33639705882352944, 'congress': 0.0625, 'francis': 0.0625, 'member': 0.0625, 'nobel_peace_prize': 0.0625}",0.004532253926665195
c25e5f24a0759256b17e4d5bd3688bdc,https://www.washingtonpost.com/news/dr-gridlock/wp/2015/09/21/pope-francis-arrives-tuesday-if-you-need-to-come-downtown-leave-your-car-at-home-and-add-extra-time-to-your-trip/,2015-09-21T19:14:00+00:00,1442862840.0,"{'#pope': 0.34798534798534797, '#popeinus': 0.33333333333333337, '#popeindc': 0.31868131868131866}","{'car': 0.2, 'downtown': 0.2, 'home': 0.2, 'pope_francis': 0.2, 'tuesday': 0.2}","{'#pope': 0.26098901098901095, '#popeinus': 0.25, '#popeindc': 0.239010989010989, 'car': 0.05, 'downtown': 0.05, 'home': 0.05, 'pope_francis': 0.05, 'tuesday': 0.05}",0.004527736670929028
885727f3a9d1fd9cd76ea5909337e0a9,https://www.washingtonpost.com/news/capital-weather-gang/wp/2015/09/24/photos-beautiful-sunrise-complements-papal-visit/,2015-09-24T15:24:15+00:00,1443108255.0,{'#popeindc': 1.0},"{'beautiful': 0.2, 'complements': 0.2, 'photos': 0.2, 'pope_francis': 0.2, 'sunrise': 0.2}","{'#popeindc': 0.75, 'beautiful': 0.05, 'complements': 0.05, 'photos': 0.05, 'pope_francis': 0.05, 'sunrise': 0.05}",0.004527707988314227
99e3fa317156054860fe234dcd9fdec6,https://www.washingtonpost.com/blogs/post-partisan/wp/2015/09/24/why-lgbt-families-should-cheer-pope-francis/,2015-09-24T18:31:04+00:00,1443119464.0,{'#popeindc': 1.0},"{'address': 0.2, 'families': 0.2, 'lgbt': 0.2, 'meeting': 0.2, 'pope_francis': 0.2}","{'#popeindc': 0.75, 'address': 0.05, 'families': 0.05, 'lgbt': 0.05, 'meeting': 0.05, 'pope_francis': 0.05}",0.004525613133054754
7b5194dcdb4a47daad67b2809e3f2a2e,https://www.washingtonpost.com/news/powerpost/wp/2015/09/28/pope-francis-gave-a-blessing-to-rick-santorums-daughter/,2015-09-28T16:31:43+00:00,1443457903.0,{'#popeinphilly': 1.0},"{'blessing': 0.2, 'daughter': 0.2, 'pope_francis': 0.2, 'rick_santorum': 0.2, 'time': 0.2}","{'#popeinphilly': 0.75, 'blessing': 0.05, 'daughter': 0.05, 'pope_francis': 0.05, 'rick_santorum': 0.05, 'time': 0.05}",0.004525416964457106
92673cd986976f0e02eea35709c7524d,https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/09/22/buzzfeed-protests-credential-denials-for-pope-francis-events/,2015-09-23T00:26:57+00:00,1442968017.0,"{'#popeinus': 0.3870967741935484, '#popeindc': 0.3790322580645161, '#news': 0.23387096774193547}","{'buzzfeed': 0.2, 'denials': 0.2, 'events': 0.2, 'pope_francis': 0.2}","{'#popeinus': 0.29032258064516125, '#popeindc': 0.2842741935483871, '#news': 0.1754032258064516, 'buzzfeed': 0.05, 'denials': 0.05, 'events': 0.05, 'pope_francis': 0.05}",0.00452287547991004
f511ad8b4b146a50dba0d87f6cc35a6b,https://www.washingtonpost.com/news/dr-gridlock/wp/2015/09/22/pope-francis-will-fly-american-airlines-while-in-the-u-s/,2015-09-22T22:03:54+00:00,1442959434.0,"{'#popeindc': 0.5240641711229946, '#popeinus': 0.4759358288770053}","{'american': 0.2, 'pope_francis': 0.2, 'travels': 0.2, 'us': 0.2}","{'#popeindc': 0.393048128342246, '#popeinus': 0.356951871657754, 'american': 0.05, 'pope_francis': 0.05, 'travels': 0.05, 'us': 0.05}",0.0045223169372057715
b96bb03a049de41bd654a5032058013e,https://www.washingtonpost.com/news/on-leadership/wp/2015/09/24/how-pope-francis-defines-a-good-political-leader/,2015-09-24T17:27:53+00:00,1443115673.0,{'#popeindc': 1.0},"{'congress': 0.2, 'historicspeech': 0.2, 'leader': 0.2, 'moving': 0.2, 'pope_francis': 0.2}","{'#popeindc': 0.75, 'congress': 0.05, 'historicspeech': 0.05, 'leader': 0.05, 'moving': 0.05, 'pope_francis': 0.05}",0.0044973225993556395
