id,url,t,epoch,hashtag_profile,keyword_profile,tag_profile,score
08000c62-facd-4941-ab53-6f5cdd00430f,https://www.washingtonpost.com/sports/brazilians-voice-outrage-as-us-swimmers-story-unravels/2016/08/18/08000c62-facd-4941-ab53-6f5cdd00430f_story.html,2016-08-18T21:57:00+00:00,1471557420.0,"{'#news': 0.2964169381107492, '#rio': 0.2671009771986971, '#rio2016': 0.2247557003257329, '#olympics': 0.21172638436482086}","{'brazilians': 0.2, 'outrage': 0.2, 'rio_de_janeiro': 0.2, 'swimmers': 0.2, 'us': 0.2}","{'#news': 0.2223127035830619, '#rio': 0.2003257328990228, '#rio2016': 0.16856677524429967, '#olympics': 0.15879478827361565, 'brazilians': 0.05, 'outrage': 0.05, 'rio_de_janeiro': 0.05, 'swimmers': 0.05, 'us': 0.05}",0.0019722616541601877
e20744fb693f2b702ef46d0605316169,https://www.washingtonpost.com/news/worldviews/wp/2017/04/25/brazilian-prison-gang-suspected-in-paraguays-heist-of-the-century/,2017-04-25T10:00:12+00:00,1493114412.0,{'#news': 1.0},"{""'heist"": 0.2, 'gang': 0.2, 'mexico_city': 0.2, 'paraguay': 0.2, 'prison': 0.2}","{'#news': 0.75, ""'heist"": 0.05, 'gang': 0.05, 'mexico_city': 0.05, 'paraguay': 0.05, 'prison': 0.05}",0.0019644471433425768
6ec828ab9d7889b7b17251368656992c,https://www.washingtonpost.com/news/early-lead/wp/2016/07/24/a-man-tried-to-steal-the-olympic-torch-in-brazil/,2016-07-24T20:20:13+00:00,1469391613.0,{},"{'brazil': 0.2, 'man': 0.2, 'olympic': 0.2, 'sao_paulo': 0.2, 'torch': 0.2}","{'brazil': 0.05, 'man': 0.05, 'olympic': 0.05, 'sao_paulo': 0.05, 'torch': 0.05}",0.00195922357347934
7b49b4af7a072a03ec454444aad7bc3f,https://www.washingtonpost.com/news/global-opinions/wp/2016/12/31/in-2016-brazil-and-the-u-s-were-mirror-images-of-dysfunction/,2016-12-31T18:00:53+00:00,1483207253.0,{},"{'century_amazon': 0.2, 'chris_feliciano_arnold': 0.2, 'picador_usa': 0.2, 'power_survival': 0.2, 'third_bank': 0.2}","{'century_amazon': 0.05, 'chris_feliciano_arnold': 0.05, 'picador_usa': 0.05, 'power_survival': 0.05, 'third_bank': 0.05}",0.001958959864156361
100e669a-d0d3-11e5-90d3-34c2c42653ac,https://www.washingtonpost.com/world/the_americas/brazil-says-a-third-adult-has-died-of-zika/2016/02/11/100e669a-d0d3-11e5-90d3-34c2c42653ac_story.html,2016-02-11T23:47:36+00:00,1455234456.0,"{'#health': 0.393574297188755, '#zika': 0.35742971887550196, '#brazil': 0.24899598393574296}","{'adult': 0.2, 'health': 0.2, 'ministry': 0.2, 'rio_de_janeiro_brazil': 0.2, 'zika': 0.2}","{'#health': 0.2951807228915662, '#zika': 0.26807228915662645, '#brazil': 0.18674698795180722, 'adult': 0.05, 'health': 0.05, 'ministry': 0.05, 'rio_de_janeiro_brazil': 0.05, 'zika': 0.05}",0.0019557306510661868
fce27e4c-13c8-11e6-a9b5-bf703a5a7191,https://www.washingtonpost.com/world/brazils-senate-moves-closer-to-impeaching-vote-on-president-dilma-rousseff/2016/05/12/fce27e4c-13c8-11e6-a9b5-bf703a5a7191_story.html,2016-05-12T04:39:46+00:00,1463027986.0,"{'#brazil': 0.5590062111801243, '#rousseff': 0.4409937888198758}","{'brasilia_brazil': 0.2, 'end': 0.2, 'era': 0.2, 'president_dilma_rousseff': 0.2, 'suspension': 0.2}","{'#brazil': 0.41925465838509324, '#rousseff': 0.3307453416149068, 'brasilia_brazil': 0.05, 'end': 0.05, 'era': 0.05, 'president_dilma_rousseff': 0.05, 'suspension': 0.05}",0.0019479146311823503
c85173d4-6ee7-11e6-993f-73c693a89820,https://www.washingtonpost.com/world/the_americas/brazilian-president-dilma-rousseff-faces-final-impeachment-vote/2016/08/30/c85173d4-6ee7-11e6-993f-73c693a89820_story.html,2016-08-31T00:26:00+00:00,1472603160.0,"{'#brazil': 0.5374149659863945, '#news': 0.4625850340136054}","{'brasilia_president_dilma_rousseff': 0.2, 'latin_america': 0.2, 'office': 0.2, 'president_dilma_rousseff': 0.2, 'vote': 0.2}","{'#brazil': 0.40306122448979587, '#news': 0.346938775510204, 'brasilia_president_dilma_rousseff': 0.05, 'latin_america': 0.05, 'office': 0.05, 'president_dilma_rousseff': 0.05, 'vote': 0.05}",0.0019479146311823503
4a4f063c-0591-11e6-b283-e79d81c63c1b,https://www.washingtonpost.com/opinions/a-way-out-for-brazil/2016/04/18/4a4f063c-0591-11e6-b283-e79d81c63c1b_story.html,2016-04-19T00:06:39+00:00,1461024399.0,"{'#rousseff': 0.23931623931623927, '#brazil': 0.2279202279202279, '#breaking': 0.2279202279202279, '#dilmarousseff': 0.15954415954415954, '#news': 0.14529914529914528}","{'brazil': 0.2, 'brazilian_president_dilma_rousseff': 0.2, 'elections': 0.2, 'impeachment': 0.2, 'wars': 0.2}","{'#rousseff': 0.17948717948717946, '#brazil': 0.17094017094017092, '#breaking': 0.17094017094017092, '#dilmarousseff': 0.11965811965811965, '#news': 0.10897435897435896, 'brazil': 0.05, 'brazilian_president_dilma_rousseff': 0.05, 'elections': 0.05, 'impeachment': 0.05, 'wars': 0.05}",0.0019442195567726844
bbe97d5a-d1a6-11e5-90d3-34c2c42653ac,https://www.washingtonpost.com/world/the_americas/brazil-deploys-military-to-battle-mosquito-that-carries-zika/2016/02/13/bbe97d5a-d1a6-11e5-90d3-34c2c42653ac_story.html,2016-02-13T19:58:08+00:00,1455393488.0,"{'#zika': 0.5597484276729561, '#brazil': 0.44025157232704404}","{'battle': 0.2, 'brazil': 0.2, 'mosquito': 0.2, 'sao_paulo': 0.2, 'zika': 0.2}","{'#zika': 0.41981132075471705, '#brazil': 0.33018867924528306, 'battle': 0.05, 'brazil': 0.05, 'mosquito': 0.05, 'sao_paulo': 0.05, 'zika': 0.05}",0.0019387903137584074
40ee9356-fab4-11e5-813a-90ab563f0dde,https://www.washingtonpost.com/world/the_americas/how-brazil-the-darling-of-the-developing-world-came-undone/2016/04/14/40ee9356-fab4-11e5-813a-90ab563f0dde_story.html,2016-04-14T22:53:54+00:00,1460674434.0,"{'#news': 0.39766081871345027, '#lula': 0.30409356725146197, '#rousseff': 0.2982456140350877}","{'brasilia': 0.2, 'brazil': 0.2, 'darling': 0.2, 'luiz_inacio_lula': 0.2, 'world': 0.2}","{'#news': 0.2982456140350877, '#lula': 0.22807017543859648, '#rousseff': 0.22368421052631576, 'brasilia': 0.05, 'brazil': 0.05, 'darling': 0.05, 'luiz_inacio_lula': 0.05, 'world': 0.05}",0.0019379723998639625
fefff834171f470825f146bffb956904,https://www.washingtonpost.com/news/worldviews/wp/2015/11/06/men-tweeted-creepy-things-about-a-brazilian-girl-on-masterchef-junior-heres-how-brazilian-women-fought-back/,2015-11-06T17:33:06+00:00,1446831186.0,{},"{'girl': 0.2, 'junior': 0.2, 'men': 0.2, 'rio_de_janeiro': 0.2, 'things': 0.2}","{'girl': 0.05, 'junior': 0.05, 'men': 0.05, 'rio_de_janeiro': 0.05, 'things': 0.05}",0.001936917625449809
cd466d8bd13fdaffc755b6793777f3db,https://www.washingtonpost.com/news/early-lead/wp/2015/09/10/brazil-is-melting-down-ahead-of-the-2016-rio-olympics/,2015-09-10T12:07:37+00:00,1441886857.0,{},"{'brazil': 0.2, 'fronts': 0.2, 'near-crises': 0.2, 'rio': 0.2}","{'brazil': 0.05, 'fronts': 0.05, 'near-crises': 0.05, 'rio': 0.05}",0.001933975512209114
afc554076c3536937b4617b2dfe044e9,https://www.washingtonpost.com/news/to-your-health/wp/2017/03/08/yellow-fever-outbreak-in-brazil-worries-u-s-officials/,2017-03-08T22:00:30+00:00,1489010430.0,{},"{'brazil': 0.2, 'fever': 0.2, 'outbreak': 0.2, 'us': 0.2, 'worries': 0.2}","{'brazil': 0.05, 'fever': 0.05, 'outbreak': 0.05, 'us': 0.05, 'worries': 0.05}",0.0019302052359991898
49ef35df8ba1049a7d0ed193a31057cb,https://www.washingtonpost.com/news/worldviews/wp/2016/05/11/the-charges-against-brazilian-president-dilma-rousseff-explained/,2016-05-11T10:00:06+00:00,1462960806.0,"{'#brazil': 0.28025477707006374, '#rousseff': 0.25159235668789814, '#news': 0.24522292993630576, '#breaking': 0.2229299363057325}","{'charges': 0.2, 'country': 0.2, 'leader': 0.2, 'president_dilma_rousseff': 0.2, 'south_america': 0.2}","{'#brazil': 0.2101910828025478, '#rousseff': 0.1886942675159236, '#news': 0.18391719745222931, '#breaking': 0.16719745222929938, 'charges': 0.05, 'country': 0.05, 'leader': 0.05, 'president_dilma_rousseff': 0.05, 'south_america': 0.05}",0.0019218171542602141
47a330496739958fcdfae503a87f4e19,https://www.washingtonpost.com/news/tablet/wp/2015/12/17/2015/12/17/the-biggest-story-you-missed-the-shocking-number-of-black-men-killed-by-police-in-brazil/,2015-12-17T18:01:21+00:00,1450375281.0,{},"{'brazil': 0.2, 'men': 0.2, 'number': 0.2, 'police': 0.2}","{'brazil': 0.05, 'men': 0.05, 'number': 0.05, 'police': 0.05}",0.0019181206336620813
de18e33e-3c94-11e7-a59b-26e0451a96fd,https://www.washingtonpost.com/world/the_americas/brazilian-president-temer-is-hit-with-new-corruption-allegations/2017/05/19/de18e33e-3c94-11e7-a59b-26e0451a96fd_story.html,2017-05-19T23:34:17+00:00,1495236857.0,"{'#brazil': 0.5172413793103449, '#news': 0.48275862068965514}","{'allegations': 0.2, 'corruption': 0.2, 'president_temer': 0.2, 'pressure': 0.2, 'rio_de_janeiro_president_michel_temer': 0.2}","{'#brazil': 0.3879310344827587, '#news': 0.3620689655172413, 'allegations': 0.05, 'corruption': 0.05, 'president_temer': 0.05, 'pressure': 0.05, 'rio_de_janeiro_president_michel_temer': 0.05}",0.0019114147834984406
3627448167b36e916a4598a45f6fae0d,https://www.washingtonpost.com/news/worldviews/wp/2017/04/20/brazils-ex-president-fears-the-rise-of-a-brazilian-trump/,2017-04-20T05:00:13+00:00,1492664413.0,"{'#trump': 0.5327102803738318, '#news': 0.4672897196261683}","{'analysis': 0.2, 'brazil': 0.2, 'fears': 0.2, 'rise': 0.2, 'trump': 0.2}","{'#trump': 0.39953271028037385, '#news': 0.3504672897196262, 'analysis': 0.05, 'brazil': 0.05, 'fears': 0.05, 'rise': 0.05, 'trump': 0.05}",0.0019047657748293108
a6bc16c0-b4a2-11e5-8abc-d09392edc612,https://www.washingtonpost.com/world/middle_east/why-brazil-still-hasnt-approved-israels-ambassador-pick/2016/01/08/a6bc16c0-b4a2-11e5-8abc-d09392edc612_story.html,2016-01-08T22:01:00+00:00,1452290460.0,{'#israel': 1.0},"{'ambassador': 0.2, 'brazil': 0.2, 'jerusalem_israel': 0.2, 'pick': 0.2}","{'#israel': 0.75, 'ambassador': 0.05, 'brazil': 0.05, 'jerusalem_israel': 0.05, 'pick': 0.05}",0.001900794415544784
60056d813b42e352f72e1767e05d3370,https://www.washingtonpost.com/express/wp/2016/02/24/bon-bon-brasil-is-bringing-the-national-truffle-of-brazil-to-d-c/,2016-02-24T11:00:36+00:00,1456311636.0,{},"{'bonbon_brasil': 0.2, 'brazil': 0.2, 'dc': 0.2, 'truffle': 0.2}","{'bonbon_brasil': 0.05, 'brazil': 0.05, 'dc': 0.05, 'truffle': 0.05}",0.0018938255477135195
456d7a6a-e99b-11e6-acf5-4589ba203144,https://www.washingtonpost.com/world/the_americas/brazil-swings-to-the-right-setting-the-stage-for-a-trumplike-leader/2017/02/05/456d7a6a-e99b-11e6-acf5-4589ba203144_story.html,2017-02-05T22:58:51+00:00,1486335531.0,{},"{'brazil': 0.2, 'leader': 0.2, 'right': 0.2, 'stage': 0.2, 'swings': 0.2}","{'brazil': 0.05, 'leader': 0.05, 'right': 0.05, 'stage': 0.05, 'swings': 0.05}",0.0018884735185878013
b174f828-c6a1-11e5-b933-31c93021392a,https://www.washingtonpost.com/world/the_americas/brazil-may-be-close-to-a-more-reliable-test-for-the-zika-virus/2016/01/29/b174f828-c6a1-11e5-b933-31c93021392a_story.html,2016-01-29T23:29:38+00:00,1454110178.0,"{'#zika': 0.4151785714285715, '#brazil': 0.32142857142857145, '#zikavirus': 0.26339285714285715}","{'brazil_brazilian': 0.2, 'sao_paulo': 0.2, 'test': 0.2, 'virus': 0.2, 'zika': 0.2}","{'#zika': 0.3113839285714286, '#brazil': 0.2410714285714286, '#zikavirus': 0.19754464285714285, 'brazil_brazilian': 0.05, 'sao_paulo': 0.05, 'test': 0.05, 'virus': 0.05, 'zika': 0.05}",0.001886572661042986
5f6a55d3e7047f49553a9ef6c23c77e2,https://www.washingtonpost.com/news/morning-mix/wp/2017/03/16/watch-brazilian-robbers-pick-on-the-wrong-mormon-missionary/,2017-03-16T06:24:35+00:00,1489645475.0,{},"{'captures': 0.2, 'missionary': 0.2, 'mormon': 0.2, 'robbers': 0.2, 'watch': 0.2}","{'captures': 0.05, 'missionary': 0.05, 'mormon': 0.05, 'robbers': 0.05, 'watch': 0.05}",0.0018829449915914109
a4585dde8dd8478133612c4e6a00fecc,https://www.washingtonpost.com/news/monkey-cage/wp/2016/05/05/corruption-is-not-new-to-brazil-so-why-is-it-threatening-the-presidency-now/,2016-05-05T14:00:23+00:00,1462456823.0,{},"{'brazil': 0.2, 'corruption': 0.2, 'presidency': 0.2, 'ronald_reagan': 0.2, 'teflon': 0.2}","{'brazil': 0.05, 'corruption': 0.05, 'presidency': 0.05, 'ronald_reagan': 0.05, 'teflon': 0.05}",0.0018791374917479144
6da47478959b814770760458a8ba6d3c,https://www.washingtonpost.com/news/early-lead/wp/2015/07/18/brazilian-soccer-legend-pele-hospitalized-in-sao-paulo/,2015-07-18T20:06:38+00:00,1437249998.0,{'#pr': 1.0},"{'pele': 0.2, 'retired_brazilian': 0.2, 'sao_paulo': 0.2, 'soccer': 0.2}","{'#pr': 0.75, 'pele': 0.05, 'retired_brazilian': 0.05, 'sao_paulo': 0.05, 'soccer': 0.05}",0.0018753124490095414
7e6f67f0-41c3-11e5-9f53-d1e3ddfd0cda,https://www.washingtonpost.com/world/thousands-turn-out-across-brazil-to-demand-presidents-ouster/2015/08/16/7e6f67f0-41c3-11e5-9f53-d1e3ddfd0cda_story.html,2015-08-17T00:31:33+00:00,1439771493.0,"{'#brazil': 0.36574074074074076, '#news': 0.3379629629629629, '#hot': 0.2962962962962963}","{'brazil_wearing': 0.2, 'ouster': 0.2, 'president_dilma_rousseff': 0.2, 'sao_paulo': 0.2, 'thousands': 0.2}","{'#brazil': 0.2743055555555556, '#news': 0.2534722222222222, '#hot': 0.2222222222222222, 'brazil_wearing': 0.05, 'ouster': 0.05, 'president_dilma_rousseff': 0.05, 'sao_paulo': 0.05, 'thousands': 0.05}",0.0018709726260548547
17c3fa88-993a-11e5-aca6-1ae3be6f06d2,https://www.washingtonpost.com/world/the_americas/brazil-decides-to-open-impeachment-proceedings-against-the-president/2015/12/02/17c3fa88-993a-11e5-aca6-1ae3be6f06d2_story.html,2015-12-03T01:47:06+00:00,1449107226.0,"{'#brazil': 0.5, '#news': 0.5}","{'brazil': 0.2, 'president_dilma_rousseff': 0.2, 'proceedings': 0.2, 'rio_de_janeiro': 0.2, 'south_america': 0.2}","{'#brazil': 0.375, '#news': 0.375, 'brazil': 0.05, 'president_dilma_rousseff': 0.05, 'proceedings': 0.05, 'rio_de_janeiro': 0.05, 'south_america': 0.05}",0.0018693247886139171
